feature;importance_mean;importance_std;val_imp_0;val_imp_1;val_imp_2;val_imp_3;val_imp_4
NoPieceNext;0.0004925217064296605;0.00045215761175849034;0.0010569573816415212;0.0009101401861387748;0.0005373280307875983;-2.3240340916219626e-05;-1.857672550337197e-05
NoPieceMover;0.0004875317960876868;0.00078322534020751;0.0006479979577352357;0.0015631919003723238;-3.7213022731907852e-06;0.0009414329139105504;-0.000711242489306485
DecisionFactorChangeLineBestFit;0.00048610057882193526;0.0008932724782290968;0.0016764779295802001;-0.0008556729518614803;0.0008588094761672882;0.0009272243281986114;-0.00017633588797494326
ConditionalStatement;0.0004851922121067609;0.0017068538041848254;0.000991111646023557;-0.0027543736336812508;0.002247789845189585;0.0006259051168112928;0.0013155280861906204
Piece;0.00048218070442722084;0.001231123616564213;0.0029134608445328114;0.0;0.0;0.0;-0.0005025573223967073
Exponentiation;0.000482130706250139;0.0007332575522506294;0.001002688094526194;0.0015010149479396662;0.0;0.0004956121664875801;-0.0005886616777027454
Equal;0.00047698938617817265;0.0019905349405558025;0.0013478725454403317;-0.002109022749545636;0.0023957881673336567;0.002456346575810564;-0.0017060376081480533
Misere;0.00047103661416961207;0.0014239524079162008;0.0029296106713104786;0.0006194618408566777;0.00018888013798690206;0.00011158673552918996;-0.001494356314835188
Negation;0.0004693087077288716;0.0007758962835230456;0.000752256404119328;0.00039309182948218946;0.00039236621208832423;0.0016106201986231805;-0.0008017911056686644
Efficiency;0.00046701428542998414;0.0006297077191618908;0.0002558027799569318;6.846499726875788e-07;0.0;0.0016902449631587824;0.00038833903406151893
CanMove;0.0004655005229353526;0.0007312529202380962;0.0007594004962996892;-0.0005904458067524099;0.0014094321927144993;0.0009059269424725735;-0.00015681121005758913
BranchingFactorChangeAverage;0.00046192258211392724;0.0011634000875683783;0.0021389535738474963;0.00023706619335805978;0.0011139946353506402;0.0002052175459337502;-0.0013856190379203104
InitialScore;0.00045240128735222763;0.0003822934097259786;0.0009612193144995784;0.00019515417521354106;0.0008626967376061112;0.00021710673424321647;2.5829475198690943e-05
Connection & ConnectionEnd & ConnectionEndFrequency;0.0004522935129047556;0.002201806322760498;0.0009954406177536679;0.00108610647152807;0.0022215728603107443;0.0018140031699187542;-0.0038556555549874583
MancalaCircular;0.00045168592436126696;0.001138514648251417;0.0;-0.0004441457190484943;0.002702575340854829;0.0;0.0
BranchingFactorChangeNumTimesn;0.0004492342102600189;0.0011088463822887314;0.0026522077338364536;-0.0001719296582794183;-0.0002981469351075461;0.0;6.403991085060512e-05
Cell;0.0004447778439995276;0.0022334259283620095;0.0016199934880671285;0.0009079674442582231;0.0021653760838656055;0.001480360811918019;-0.003949808608111338
NumComponentsType;0.0004443510194742983;0.0023053755600970813;0.00313164717590636;-0.002623370280831122;0.0016020595383688385;0.0020927333891951616;-0.0019813147252677465
MovesEffects & MovesNonDecision;0.0004402934412689852;0.0011826699766357828;0.0018493262292159918;0.0003499389393166463;-0.0004821296082958837;0.0016688106012098247;-0.0011844789551016532
CountPiecesNextComparison;0.0004315181121179512;0.0007099735090476203;-0.0007905752635750385;0.0003128481994446597;0.001360125731203754;0.0008185225790931783;0.0004566693144232026
NumColumns;0.0004292716842368927;0.0014730552462339556;-0.00013234023896069314;-0.0001644593350903778;0.0032683040790061624;0.00018073307318047793;-0.001005879156951106
Priority;0.00042531111320114333;0.0016805437850814678;0.003469220704915066;-0.00131675172364637;0.0002806893086329254;0.0005985191880084895;-0.0009051219119043941
MovesDecision;0.0004237916314008217;0.0015193142831109547;0.000717290935039222;0.0025451758665111235;-0.0003733071016665812;0.0011978057815679177;-0.0019680073244475738
HexTiling;0.0004196590019076185;0.0004049274101549098;-0.00010276384945323569;0.0008002205140963115;0.00028461083585029634;0.0009737463405233848;0.00014248116852133563
IsEmpty;0.000416975022178967;0.0016020352519542814;0.0011109340625786168;-0.0011582815224543963;0.0030951622785077015;0.00025421997235061666;-0.0012171596800877038
ScoringEndFrequency & ScoringWinFrequency;0.0004075526268152163;0.0006780026560116399;0.0008703050383048472;-0.00028163313420515035;0.0009377368528547814;0.0010563311678896958;-0.0005449767907680925
Capture;0.0004061252147896877;0.001019177054803437;0.0008485225797483231;0.00032155272316172767;0.0014508381368217027;0.0009122833722871315;-0.0015025707380704467
LeapEffect;0.00039843627533567847;0.0007169765582471885;8.18738919242945e-05;0.001654596547969872;0.0;0.0006695874780466016;-0.0004138765412623757
ReachEndFrequency;0.0003983263441454665;0.0014613656585633083;3.764919635534936e-05;-0.0017740860772634814;0.0011400504473101924;0.0026493382705406188;-6.13201162153465e-05
ReplacementCapture;0.0003968989460137906;0.001766122851659813;-0.0003901622528744153;-0.001995585396731614;0.003388734298513524;0.0008674546117763138;0.00011405346938514471
GoStyle;0.000394413657247239;0.0010822732689571657;0.0011231156777980478;-0.0007639273188517759;-0.001079162189739552;0.0013207463407685915;0.0013712957762608835
MaxDistance;0.0003897445064262817;0.0007794890128525634;0.0;0.0019487225321314083;0.0;0.0;0.0
HopDecisionFriendToEmpty;0.00038960617332373104;0.00033558292322128356;0.0;0.0;0.0007035141024247238;0.000784587157670158;0.00045992960652377346
PositionalSuperko & Repetition;0.00038407259290796356;0.0010176421087408967;6.063624174434956e-07;0.0024082988008369;-0.0003011586830102275;-3.29473531337221e-05;-0.0001544361625705759
NoProgressDraw & NoProgressEnd;0.00038139681730717245;0.000642927833687455;0.00015738695738815034;0.0016629841717301364;3.77953112623286e-05;0.0;4.8817646155246974e-05
LesserThanOrEqual;0.00037640998537741277;0.0010378042116125543;-7.03303751565798e-05;-0.0011533256301438366;0.001913387162555985;0.0010358419207463498;0.00015647684888514535
Algorithmics;0.0003759504282248638;0.0007827300958870309;0.0018056596186136198;-0.0005050815448503776;-8.960274046856953e-05;0.00044128029267090363;0.0002274965151587427
MovesOperators;0.00036310454531578997;0.0005099526830863034;0.0005752033199237783;0.0007800180527190725;-9.374806938639013e-05;0.0009319759102267844;-0.0003779264869042953
StepDecisionFrequency & StepDecisionToEmptyFrequency;0.00036306337161172154;0.003959590818790169;0.0037889487621682316;-0.005547447981352871;0.00556581738437309;-0.00030382916754359557;-0.001688172139586247
DecisionFactorChangeAverage;0.0003564696624246244;0.001843403069911758;-0.001488676658854965;0.0012019241758568777;0.002704557043877509;-0.0021133779297672906;0.0014779216810109908
DiagonalDirection;0.00035623996360463207;0.0006867729152667637;0.00036768185904245687;0.001629689421753483;0.00019747740899844768;-1.036558319944536e-05;-0.00040328328857178186
agent1_exploration_const;0.0003543266477631257;0.0013544975907976895;0.0008021633409794338;0.0017280476162459257;-0.0015304624865730143;0.0017147054223743963;-0.0009428206542111128
Meta;0.0003535129325763109;0.0008136172051558642;0.0006762916394085217;-0.0011254998715176379;0.0012285175113868896;0.00016776762959569425;0.0008204877540080868
NoOwnPiecesLoss;0.00035292832244001037;0.0007147366282721151;-0.00019735770597634206;0.0017598974432999626;0.0;0.0002021018748764314;0.0
DiscComponent;0.0003494221200458558;0.002180276849626838;0.0016799842359938588;-0.003354293603382019;0.0028167505644178525;0.0013482758802450812;-0.0007436064770454942
BackwardsDirection;0.0003489795922373973;0.001375819948402403;0.0011216949852567715;0.002204899490986678;0.0007084764007899425;-0.0005012036180047641;-0.0017889692978416416
SpaceEnd;0.0003445260466435507;0.0015588965390685406;0.0017106181273195964;0.0018365449834276681;-0.0023076939599121216;0.0009497463055541944;-0.0004665852231715839
Parity;0.0003360273512255929;0.00046643633072904233;0.0004234095329411769;0.0005856199245153626;0.0004150825770868616;0.0008081196881940533;-0.0005520949666094899
PieceConditions;0.0003352409333299333;0.0005129571743574325;3.8176961493829875e-05;0.0007731244244120472;0.001116024735145854;-9.970852590024393e-05;-0.00015141292850182064
Maximum;0.0003287782815022622;0.0005937191179245318;0.00034036590747643647;0.0011383965341637547;-0.0005209306527958757;0.000781484186498288;-9.54245678312926e-05
AlquerqueTiling;0.00032462940283164434;0.0019504850114560016;0.00037986629350039713;0.0012959067698106175;0.002627427556545936;0.0005613527172493582;-0.003241406322948087
AlquerqueBoardWithOneTriangle;0.00032398738020518735;0.00027117682618082767;0.0004957356584263384;0.00047591649288278304;0.0;0.0;0.0006482847497168154
Fill;0.00032363567522557534;0.0004498281023731094;0.00046965591966485754;0.0;0.0011466676661933684;1.8547902696508523e-06;0.0
NumComponentsTypePerPlayer;0.0003231135243728478;0.0019018279519962737;0.001213878377490346;0.001861779954566739;0.0023714296114820954;-0.0013228512982575436;-0.002508669023417398
TableStyle;0.00032119017387777227;0.0007218203266152239;0.0;0.0017598974432999626;0.0;0.0;-0.00015394657391110123
CountPiecesComparison;0.00031955293964160413;0.0005038062056562062;0.0004892209819278848;-0.0002333257215994533;0.001198699168692141;0.00021081022020197349;-6.763995101452536e-05
QueenComponent;0.0003172621337270143;0.0006294160962617698;0.00023991674438034183;0.0015467465480683285;0.0;-1.6379225077162163e-05;-0.0001839733987364367
PolygonShape & Shape & Tiling;0.0003115024889397633;0.0017649439009259043;-0.0010386839603646336;0.0006829235604265405;0.00361012687928422;-0.0007028556958489085;-0.000993998338798402
PawnComponent;0.0003077625554284258;0.0003630912445302952;0.0006447452749565874;0.0001587547893946717;0.0008267441837016276;0.0;-9.143147091075776e-05
PachisiBoard;0.000299590279677181;0.0004968271610407015;0.0;0.0;0.0012786117167375155;0.0;0.00021933968164838946
NoMovesLoss;0.00028954741390550543;0.00037213529985748547;-9.026730518890691e-07;0.00040526234886234525;4.068706690171786e-05;0.0009719958630328152;3.069446378253793e-05
BackwardLeftDirection & BackwardRightDirection;0.0002872546362933326;0.0006453870959088288;0.0003761811964130557;0.0009338019275632325;0.0;0.0009215521950777517;-0.000795262137587377
agent1_score_bounds;0.0002841520729391256;0.0009891376214801167;0.0008407218397497862;0.0009283524580579738;0.0006356385040926227;0.0006994324368291838;-0.0016833848740339385
DecisionMoves;0.00028117522691093464;0.0009744936428703035;0.001591704569927549;5.1559322478716973e-05;1.4629264002086195e-05;0.001008745809275402;-0.0012607628311290808
BoardSitesOccupiedAverage & BoardSitesOccupiedMedian;0.000278142756384947;0.001077953451500745;-0.00013090227321357895;-0.0007013229908304219;0.00012149095820698785;0.0023669580189693284;-0.0002655099312075804
EliminatePiecesEndFrequency;0.0002778330351180691;0.0009894185443540123;0.0007007962993368644;-0.00010785748341674006;0.00197152161742542;-0.0009041879953814169;-0.000271107262373782
MaxMovesInTurn;0.0002772579544448761;0.00028751537707109273;0.0002468793612071529;-0.00017533845095257794;0.0007188191168045477;0.00037453275793253304;0.00022139698723272483
Pattern;0.0002724644828172917;0.0009577050975467683;0.001919253218444411;-0.00029750359535310467;0.0007209737960362783;-0.0001862743966586644;-0.0007941266083824616
Complement;0.00027017641644089816;0.001984254738504525;0.0012660235321108881;0.0006237992141737148;0.0012039205871309244;0.0018754914994579264;-0.0036183527506689628
SemiRegularTiling;0.00026805020577688743;0.0006455142844075393;-9.911610451537878e-05;0.0002230983081618343;0.0015057800256449982;-0.00033687445724917;4.736325684215337e-05
SlideDecision & SlideDecisionFrequency & SlideDecisionToEmptyFrequency;0.00025152440758316463;0.001425985222282027;0.0024481651633680157;-0.002027247372638763;0.0002974602744882371;-9.077587252437347e-07;0.0005401517314235771
TriangleShape;0.00025130581137851603;0.0016495199624465212;0.0003867500308614158;-0.0003774889121790359;0.002866650524236264;0.0006219851567225987;-0.0022413677427486622
Odd;0.00024887783542439367;0.0008071987412843457;0.0018066952826011617;-0.00013236973044636335;-0.0005164750938253249;0.00013098861983568133;-4.444990104318647e-05
HopDecisionMoreThanOne;0.00024775416272207473;0.0013863333124827944;-0.00021353499454074276;0.0003228218507196623;0.0027241111715971544;-6.434017655032598e-05;-0.0015302870376153743
NumCorners;0.0002444808142961719;0.0014631050677408168;0.0023213538672019474;5.229431625378145e-05;0.0008179752726255873;0.0002407110876963825;-0.0022099304722968394
RectangleShape;0.0002409929811865885;0.0008688699095410203;0.0010448146623232568;-0.0006103406656256249;-0.00011611297043045976;0.0014907736184695264;-0.0006041697388037559
NumPhasesBoard;0.00024037977527543997;0.0017536780620350091;0.00033067261841412954;0.001075730613927517;0.0009415948032051868;0.0019622938645134647;-0.003108393023683098
ConnectionLoss;0.00023025946540754515;0.0006851404441749021;0.0;0.0015629281276645646;-0.00041163080062683877;0.0;0.0
ProgressCheck;0.00021886090668712387;0.00038319656716687817;0.0003891804497753726;0.0008881164828796473;0.0;-0.00018299239921940047;0.0
PassEffect;0.00021720305703835653;0.0014000066224409123;-0.001012956506901641;0.0009264639003628561;0.0025181150864096724;-0.0013456071946791048;0.0
PieceNumberAverage & PieceNumberMedian;0.00020942575695218624;0.0037761851882515463;0.0016312138057779646;-0.00702142902543601;0.0025350055202794375;0.00029052647967542367;0.0036118120044641155
Implementation;0.00020827319691492098;0.0005660143150391063;0.0004481849228078483;0.0009073161235346738;-0.00031896973109468707;-0.0005861843971914915;0.0005910190665182613
DoLudeme;0.00020624724715581633;0.0004422818813816049;0.0006560498139971949;0.0007993004976902252;-0.0002595802192214003;-0.00022466727687930899;6.013342019237089e-05
Trigger;0.00020487194939381448;0.0009882408508137869;0.0005589235115655289;0.0013250677865658256;0.0008039200418782089;-0.00012651947486638782;-0.0015370321181741031
ForwardsDirection;0.00020436586011350898;0.0014905379651004586;8.363245184853096e-05;0.0015023502246596654;0.002096436485748615;-0.0005823382404033517;-0.002078251621285915
MoveAgainFrequency & SetNextPlayerFrequency;0.00020201342678006218;0.001897848505807185;0.003168335755252022;-0.002394957074281806;0.0011128100300245303;0.00020103245991526242;-0.0010771540370096977
DiceD4;0.00019490666576323922;0.0012972406509752202;-0.00118509776677439;0.002663630070236067;-0.00015950924799801314;-0.00027211457982634357;-7.237514682112423e-05
EliminatePiecesDraw & EliminatePiecesDrawFrequency;0.00019116401983266807;0.00032840035853714514;0.0006601302510521601;-5.392294658373986e-05;-0.0002850137833498856;0.0002990861961762459;0.00033554038186855983
Conditions;0.0001867960653859635;0.0017328195621555405;0.0022852323162371457;-0.002930387876731333;-2.931948514414695e-05;0.0010090424842280066;0.0005994128883401451
ProposeDecision;0.00018349040070717582;0.00109705389926499;0.00027314586283228026;0.0;0.0020402633784176727;0.0;-0.0013959572377140739
ScoreDifferenceChangeLineBestFit;0.0001813748968729323;0.0015139044423080675;-0.0012201071294246912;0.0012739197600359353;0.0017358346697674831;0.0011570063289137733;-0.002039779144927839
MancalaSixRows;0.00018066611314149772;0.0003613322262829954;0.0;0.0;0.0;0.0009033305657074886;0.0
ForwardDirection;0.00018014092995926044;0.0007261011502663218;0.0003046822047094999;-0.0011134372815505;0.00012263773771981068;0.001103049753774371;0.0004837722351431206
FillEndFrequency & FillWinFrequency;0.00017498756507071113;0.0003407699034204114;3.828023989710383e-05;0.0003898611060298429;-8.014060000119394e-05;-0.00020290735892622425;0.000729844438354027
Hand & NumContainers;0.00016832935516996605;0.0008978372136380192;-0.0003621555665683507;-0.0005138139740405445;0.0003169668364277345;0.001861292710581386;-0.0004606432305503949
ForwardLeftDirection & ForwardRightDirection;0.00016317541838833382;0.0005574433869575978;-3.4756951041936546e-05;0.0010695020007966682;-0.00045593277028826984;0.0005095756296230325;-0.0002725108171478252
MoveDistanceChangeSign;0.00015916988834411284;0.0015879298195826145;-0.0014653085007209077;0.0026957314994992265;0.0001311135814555664;0.0009707496195643095;-0.0015364367580776306
AlquerqueBoardWithEightTriangles;0.00015786532644100902;0.00031195960295185744;0.0007796498895854542;0.0;-3.5784933741372926e-05;4.5461676360963876e-05;0.0
NumPlayableSites & NumPlayableSitesOnBoard;0.00015761962873986902;0.002514077564513151;7.928086573177895e-05;-0.00121593530740996;0.0047447898783880005;-4.015926426068073e-05;-0.0027798780287497937
PassDecision;0.0001562118700576487;0.0011454880957276299;2.6334709176678572e-06;0.0013729320139570789;0.0008892212965240787;0.00046361094609853604;-0.001947338377209118
ReachWin;0.00015155911148852507;0.00010635046672529453;8.124203542264619e-05;0.00017902146134252117;0.00031579178135127117;0.0;0.00018174027932618686
Logic;0.00014548431766512883;0.002399693382726641;0.0017006192484846638;-0.0035700987360475778;0.0035469444091948688;-0.00013689930270860406;-0.0008131440305977067
StepDecisionToEnemy;0.00013767928918018146;0.0006240529750271493;0.0002056212945990843;-0.0005199605977949107;-1.6493975327214194e-07;0.0012845354127420106;-0.0002816347238920047
PiecesPlacedOutsideBoard;0.00013359232060586868;0.0014100231086607968;0.0009471014768395458;0.0017029899022426853;0.0006510152961069215;-0.00023436711206040184;-0.0023987779600994075
SwapPiecesDecisionFrequency;0.0001329542042536047;0.00035661254664711827;-0.000248895632225965;4.0596783111968016e-05;0.0008084252830312111;-1.772073857228551e-05;8.236532592309498e-05
AlquerqueBoard;0.0001315683972369086;0.0015329722686233354;0.0023964601340099867;-0.0004204451924998409;0.001410356443902805;-0.001043925720002059;-0.0016846036792263486
Conjunction;0.00013104065204280757;0.0019680714612261376;-0.0017398956794852927;0.0007798116452931991;0.0022199055958151137;0.0020113761096265115;-0.002615994411035494
TaflComponent;0.00013029469542761852;0.0005530087392059225;-0.0003480988428709031;-0.0002330179333155935;0.00024581283465674453;0.0011609281906158897;-0.00017415077194804507
FromToDecisionFrequency;0.00012922083385762394;0.0006951865791127287;-0.00021313492771968257;0.0013456087650879356;-0.0004397908638011927;0.0004506946566241177;-0.0004972734609030582
CustodialCapture & CustodialCaptureFrequency;0.0001284878913886789;0.0009251004833307896;-0.00034655786875037453;0.000695392895061403;-4.234562760105365e-05;0.0015280673430014546;-0.001192117284768035
Minimum;0.00012789391317102327;0.0002660099001613688;0.0005214832822174054;0.00011401021946924605;-0.0003154748675250618;0.00016674740841071678;0.00015270352328281
ProposeEffect & ProposeEffectFrequency;0.00012704176484830133;0.0005551278669691389;0.0011601563892444933;0.0;-0.0005249475650029867;0.0;0.0
HexShape;0.0001195440233457079;0.0011927790329071776;0.00147002058646456;-0.0017107267657342773;0.0010856766267061113;0.0005428042314618575;-0.0007900545621697119
LineLoss;0.00011924837883566796;0.00020286154217701428;8.55967190521445e-05;0.0005018734881894749;-8.948278292256195e-05;0.0;9.825446985928243e-05
LoopEndFrequency & LoopWinFrequency;0.00011619974277813916;0.000335619136280321;0.0;0.0007784344466436055;-4.742311863803472e-05;-0.000150012614114875;0.0
KnightComponent;0.0001155647585023456;0.0004883643133763469;-0.00034913870922934076;-7.28721190057513e-08;0.0;0.0010583619708185443;-0.00013132659695846982
ConnectionLossFrequency;0.00011523422694104669;0.0005093378895019605;2.6720588543388546e-05;5.479026938481901e-06;-0.0007144249529967561;0.00045514048706635224;0.0008032559851537668
EncloseCaptureFrequency;0.00011221566063294719;0.0010450130499932582;0.0007663094596705722;0.0015167099077665336;-0.000532611517069348;0.0003121584173788883;-0.0015014879645819101
LineLossFrequency;0.00011086708139047552;0.000966181279583265;0.001498639809175334;-0.00019413816670380002;-2.604589763052778e-05;0.0006825748026353384;-0.001406695140523967
SetInternalCounter;0.00011043448140983792;0.0006341787196286259;0.001296827080716767;-0.000610054425069062;-0.00013403326180308484;-5.669867954305463e-07;0.0
AddEffectFrequency;0.00010874921765536838;0.0011803006660421134;0.0014362491747240413;-0.0010687885003603792;0.000516086248373987;0.0011521212171030915;-0.0014919220515638987
DirectionCapture & DirectionCaptureFrequency;0.00010716401599146219;0.0009773649795271101;-0.0007593952665184422;-0.0004547152467607174;0.0019972523545110643;-0.0002473217612745937;0.0
CheckersComponent;0.00010338538747858283;0.0012702473381799202;-0.00016444393876280383;0.0011670927692463695;0.0016203126967928028;-8.120641591674582e-05;-0.0020248281739667084
StarBoard;0.00010096423258931786;0.0010042338064839024;-0.00015787854299689763;-0.0015843340286060825;0.000993562411603588;0.0012534713229459815;0.0
Edge;0.00010074297749290139;0.00014286338182248112;0.0;0.0003704108843005094;8.745762447526229e-06;0.0;0.00012455824071647137
SingleSiteMoves;9.870636920283893e-05;0.0013613591823107127;0.0003500115267730808;0.0016136702039143136;-0.0005967541575310487;0.0012737470616477897;-0.002147142788789941
MoveDistanceChangeAverage;9.523761337009717e-05;0.002129694100432808;0.0006393583535632963;1.1218303259952211e-05;0.0019469257345137991;0.001791878886621523;-0.003913193211108085
NoTargetPieceEnd;9.487474225481906e-05;0.0007117495716888723;-0.0003087165509771672;0.0015088890924974396;-0.0002456711710593362;-0.00011702819159919997;-0.0003630994675876409
OppositeDirection;9.009541938754251e-05;0.00022619354951675536;4.412229720612837e-05;0.00025479348725146456;0.0004153479523632819;-2.646226021835174e-05;-0.00023732437966481057
FromToEffect;8.987484325052031e-05;0.0007428620864523334;0.0013590107760072523;-0.00047471330721682303;-0.000265652407077821;-0.0006514013842996436;0.00048213053883963686
ReachLoss;8.785560503002388e-05;0.00017776144833495642;0.0004433644107273149;0.0;-4.086385577195539e-06;0.0;0.0
PieceNumberMaxDecrease;8.595147696223715e-05;0.003520072165226611;0.0015461534510404495;-0.005515348289854977;0.0052085502450870125;-0.0013335350167173465;0.0005239369952560469
StepDecision & StepDecisionToEmpty;8.309999046270389e-05;0.0008205329922924861;2.076480314888718e-06;-0.0003583234173824834;0.0006466774394012775;0.0012555324453925876;-0.001130462995412751
ReplacementCaptureFrequency;7.935299152705966e-05;0.0012193676736646272;-7.714241577130854e-05;-0.0007999687482483087;-0.0016211765112865983;0.0014252440451580084;0.0014698085877835054
Checkmate & CheckmateWin & Threat;7.619121793722705e-05;0.0007718761266490307;-3.0403625125186018e-05;0.0014144926003484548;0.0;0.0;-0.0010031328855371335
StepEffect;7.166550375705128e-05;0.0012710145496952236;-0.0006197112209218592;-0.0014397360021002337;0.0018023940632923008;0.001358455976212869;-0.0007430752976978205
RelativeDirections;7.023082729545882e-05;0.0015624232214384653;0.002788376171201229;0.0002921098452673687;-0.0003061094491622618;-0.002030273892173362;-0.0003929485386556797
Group;6.898167427306645e-05;0.0013622894743083955;0.00021443731384698794;0.0010376357461324148;0.0004896301271274939;0.0011677521805506519;-0.0025645469962922163
Absolute;6.393534497006748e-05;0.0006377058321768256;0.0005890190718865485;0.00017067203039955459;0.0007598959572031883;-0.0001638499029184004;-0.0010360604317205535
ReachDraw & ReachDrawFrequency;5.361676958042239e-05;0.00010723353916084479;0.0;0.0002680838479021119;0.0;0.0;0.0
NoTargetPieceEndFrequency;5.298051517540481e-05;0.0018133610611621586;0.0024493232876540982;-0.0016216252564041078;0.00018300129657192188;0.0015655259137319355;-0.0023113226656768238
FromToDecisionFriendFrequency;5.254178362800732e-05;0.0015591996822645186;0.0023052273716324123;-0.002033934532477577;0.0005690346023655979;0.0007665903227586091;-0.0013442088461390056
NoTargetPieceWin;4.6560008852075677e-05;0.000898907583793642;-0.0005037920305425159;0.0017649923097858566;-0.0002374280019954711;0.0;-0.0007909722329874913
InitialRandomPlacement;4.573603265635162e-05;0.0007258974410207337;0.0012586623896639892;0.0;0.0;0.0;-0.0010299822263822311
Balance;4.346079234072153e-05;0.0021472695569691547;0.001818621672612597;-0.0016641356160598253;0.003382780706115557;-0.0015329715357287055;-0.0017869912652360154
XiangqiComponent;4.0318641119979624e-05;8.063728223995925e-05;0.00020159320559989813;0.0;0.0;0.0;0.0
XiangqiStyle;4.0024778776132085e-05;0.00036086814002689576;0.0;0.0;0.0006494367609418406;3.652344155241627e-05;-0.0004858363086135964
SlideDecisionToFriend;3.8168141094357956e-05;7.633628218871591e-05;0.00019084070547178977;0.0;0.0;0.0;0.0
SwapPiecesDecision;3.459467890978285e-05;6.918935781956569e-05;0.0;0.00017297339454891425;0.0;0.0;0.0
JanggiStyle;3.448060518883578e-05;6.896121037767156e-05;0.0001724030259441789;0.0;0.0;0.0;0.0
EliminatePiecesWin;2.9196389811059208e-05;0.0009614922206903876;-0.0003595065004025344;0.00041646556694457937;0.001512146907282741;4.217577190740451e-06;-0.0014273416019602303
ShowPieceValue;2.5209005805743034e-05;0.00031430286389033755;0.000613835955493025;-0.00033088948905729554;-1.1301737326996353e-05;-7.983978235406863e-05;-6.575991772594936e-05
SameDirection;2.462124722217296e-05;0.0005062820530584612;-0.00010355547325685555;0.0;0.0009242470054176832;-5.1833282436214434e-05;-0.0006457520136137485
Territory & TerritoryEnd & TerritoryWin;1.9143971301321948e-05;2.9405604788087853e-05;0.0;1.9799629913191952e-05;0.0;7.59202265934178e-05;0.0
HopCapture & HopCaptureFrequency;1.869075867995673e-05;0.002974597165528179;0.0035225306920361743;8.479713008072154e-05;0.00031572685348116303;0.0015776822198498575;-0.005407283102048133
