feature;importance_mean;importance_std;val_imp_0;val_imp_1;val_imp_2;val_imp_3;val_imp_4
FromToDecisionEnemy;1.8540692360341505e-05;0.0002659950525732193;0.0;-0.00010369704578297445;0.0001901955172771419;-0.0003896690435836736;0.00039587403389121367
SowCCW;1.7277720772479466e-05;0.0005574041813936273;-0.0002617705700704853;8.732307458628186e-05;0.0009724185928486617;1.8419798244739827e-05;-0.0007300022917468008
DiamondShape;1.5231755133165992e-05;0.00019197698881830405;0.0001067143345721;-0.0002627992232966947;-0.00015826238800983883;0.00015229956246790022;0.00023820648993236326
NoOwnPiecesLossFrequency;1.5087014160519718e-05;0.0001428461607092412;0.0002550967853843511;1.4930018926329058e-05;0.0;-0.00019459173350808157;0.0
ShogiStyle;1.4769509676959558e-05;2.9539019353919115e-05;7.384754838479779e-05;0.0;0.0;0.0;0.0
BoardSitesOccupiedMaximum;1.1895444447529436e-05;0.00155020385811708;-0.0012143589947470057;-0.0008752191040210522;0.0030594856457384356;-0.0004352506456423988;-0.00047517967909033176
ScoringLoss;9.334861464932454e-06;3.7104188212845736e-05;4.4465083741729305e-05;0.0;0.0;5.277529061872843e-05;-5.056606703579547e-05
EliminatePiecesLoss & EliminatePiecesLossFrequency;5.589854910248437e-06;0.000402121148601529;0.0001140302013654948;-0.0002052681763496378;-0.0005725464345580633;0.0006512094754337061;4.052420865974238e-05
LoopWin;2.2655647807900968e-06;8.64498948310951e-06;0.0;-7.28180814185686e-06;1.8609632045807345e-05;0.0;0.0
BishopComponent;2.050453600288549e-06;0.00048014942898829554;0.0002788761532272199;-0.0008223159583032602;0.0;0.0006271855094613088;-7.349343638382577e-05
NoTargetPieceWinFrequency;1.7807227286059657e-06;1.906643551373323e-05;3.555442884625726e-05;-2.9753038075508442e-06;0.0;-2.3675511395676585e-05;0.0
Boardless;7.316724069394987e-08;1.4633448138789973e-07;0.0;0.0;3.658362034697493e-07;0.0;0.0
GroupLoss;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AutoMove & LoopLoss & PathExtent & PathExtentEnd & PathExtentLoss & PathExtentWin & SetRotationFrequency;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SetCount;0.0;0.0;0.0;0.0;0.0;0.0;0.0
JanggiComponent;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SpiralShape & SpiralTiling;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cooperation & Team;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ReachLossFrequency;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LeftwardsDirection & RightwardsDirection;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ShibumiStyle & SquarePyramidalShape;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GroupWin;-3.7747469100457566e-08;2.966402218925083e-07;-5.57666940903534e-07;0.0;3.6892959540124615e-07;0.0;0.0
TurnKo;-1.997898377964491e-06;0.0002814071995218938;0.00043993228331343226;-0.0004499217752032547;0.0;0.0;0.0
Flip;-8.85589177058721e-06;1.1919854457110808e-05;-1.8406141805787923e-05;0.0;1.0404618976944668e-06;-2.760793856734778e-05;6.94159622505186e-07
DiceD6;-8.937341455361737e-06;6.642506475780139e-05;-2.3155935081425882e-05;9.338076624765268e-05;0.0;-0.00011491153844303548;0.0
SquareTiling;-1.1521019669946675e-05;0.0016476626177813801;0.002646530832256716;-0.0017403530372558373;0.0004025245652376497;0.0004227951795516549;-0.0017891026381399167
ComponentStyle;-1.4557797197156663e-05;0.0004897318311451277;0.0009036145254915917;-0.00022406373341637975;4.6971056089833985e-05;-0.0003226261133577879;-0.00047668472079304136
LargePiece;-1.62158885900765e-05;0.0022167848295370374;-0.0002324054423760713;-0.001261012525190064;0.004017549242403218;0.0;-0.002605210717787465
BoardSitesOccupiedMaxDecrease;-1.6295851331749046e-05;0.0017975092886606799;-0.0008383108399147576;0.0003996478996168562;0.0028592108684722672;0.0001612338492100185;-0.0026632610340431295
Dice & NumDice & Roll & RollFrequency;-1.8274113000948945e-05;0.002406028988478757;0.0004432483985518376;0.0029597283382527817;-0.0012638265833002371;0.0017047766292838384;-0.003935297347792965
NumOffDiagonalDirections;-1.9200455095175208e-05;3.840091019035042e-05;0.0;0.0;0.0;-9.600227547587603e-05;0.0
NoMoves & NoMovesEnd;-2.3149477024131392e-05;0.002006989403582172;0.0016599565961978868;-0.003237186685655258;-0.0008146090582194787;0.0024897103199096327;-0.00021361855735343993
NumCentreSites;-2.4759065924651048e-05;0.0014761875622512433;-0.0008742746369442;-0.00019642894703525426;0.002416326710244082;0.0005257555890036403;-0.0019951740448915234
PlayerValue;-2.589795896846825e-05;0.0009410719118975218;0.0009338494042349654;-0.0015136313720401917;0.0007478202606921169;0.000427770419197282;-0.0007252985069265139
RotationalDirection;-2.8007650762057466e-05;5.601530152411493e-05;0.0;0.0;0.0;-0.00014003825381028734;0.0
PassDecisionFrequency;-2.8998777761329864e-05;0.0020832276502572374;-0.002129289216340452;0.0003466978433514234;0.002979455136198461;0.0012358847477813573;-0.002577742399797439
NoMovesEndFrequency;-3.001880622073849e-05;0.0005223217649415064;0.0007955201119964894;-9.770108939585742e-05;0.00020150656050499371;-0.00026493840224797727;-0.0007844812119613409
HopDecisionFriendToFriendFrequency;-3.090616181454231e-05;0.0002054633413075351;0.0;0.0002938580632986243;-0.00034122214312659604;6.932794553438093e-06;-0.00011409952379817789
StarShape;-3.2226484067859885e-05;6.445296813571977e-05;0.0;0.0;0.0;0.0;-0.00016113242033929942
SlideDecisionToEnemy;-4.139308067921399e-05;8.278616135842799e-05;0.0;0.0;-0.00020696540339606995;0.0;0.0
RotationDecision & RotationDecisionFrequency;-4.398980872993286e-05;5.9596054523022914e-05;0.0;-6.969317358004878e-05;-0.0001502558700696155;0.0;0.0
Stochastic;-4.4386149390379656e-05;0.0006422825722075495;-0.0004920609992263847;0.0;0.0010821332230921688;-0.0008120029708176824;0.0
HopDecisionEnemyToEnemyFrequency;-4.4684774248177074e-05;0.00032154657827957703;-0.0001779412407406089;-0.0005783616742501552;1.2660731606078945e-05;0.00037259360743552294;0.00014762470470827682
ScoringDraw;-4.518181301385593e-05;0.00011865458560419048;1.0545368801712085e-05;-0.0002802997008876096;0.0;4.384526701661784e-05;0.0
PieceValue;-4.986175564512529e-05;0.0007621171403435858;-1.2794951544825572e-05;0.0009625782067161082;-0.0013967010468838303;0.00019760901348692128;0.0
ByDieMove;-5.22365740364461e-05;7.863767022462337e-05;-0.0002044960780474836;-4.496256940822452e-06;0.0;-5.219053519392447e-05;0.0
NoBoard;-5.758444838414589e-05;0.00020767339105559276;0.000248821323778875;-0.0001802526956587447;0.0;1.446558512452345e-05;-0.0003709564551653832
VoteEffect;-5.908703108669644e-05;7.05663641958829e-05;0.0;-1.1165446236610643e-05;0.0;-0.0001723436614205487;-0.00011192604777632287
SumDice;-5.990246843004532e-05;0.00019343757201901727;2.434346146884536e-06;-0.0004333208008709122;0.0;0.00013137411257380105;0.0
SowCapture & SowCaptureFrequency;-6.088869533439345e-05;0.0011322116232142152;0.0006659368593618931;-0.001180794669079388;0.0004526675313809292;0.0013546873819293426;-0.001596940580264744
ScoringLossFrequency;-6.165403663664915e-05;0.0001107161211856969;6.67422371858073e-05;1.2410718386618447e-05;-0.00017582998327775323;-0.00021159315547791824;0.0
StrategoComponent;-6.530333507945852e-05;0.00083252366154689;0.0007129743648238152;0.000944874748705804;-0.0004947064652014443;-0.00014009699765948902;-0.0013495623260659784
FillEnd;-7.051079806129623e-05;0.00022930386033821444;-0.0005121437894376191;0.0;0.0;0.0;0.0001595897991311379
SurroundCapture;-7.373429774280571e-05;0.00014723001763926544;0.0;6.8511995175157825e-06;0.0;-7.467777722980351e-06;-0.000368054910508564
ShogiComponent;-7.977981173739046e-05;0.0001709280889083724;2.094778351308113e-06;0.0;2.1518738920756064e-06;-0.00042138402319244483;1.8238312262108813e-05
BackgammonStyle;-8.500667315550214e-05;0.0001634926592824925;-2.3602773627451334e-05;9.81922546627878e-06;0.0;-0.00041124981761633816;0.0
ConcentricTiling;-8.753529223660129e-05;0.0021363639123520885;0.0036155459142863944;-0.0027478118780014105;-0.0004780136354986808;0.000498752601240271;-0.0013261494632095805
Division;-8.91434868032559e-05;0.0004263518155769387;-0.0003392546772253979;0.0006203227182471349;-0.0003035404708754963;0.00015376302335698422;-0.0005770080275195044
HopDecisionEnemyToEnemy;-9.009683893936305e-05;0.00013348008270596564;5.831332751393692e-06;0.0;-0.0002511338798821816;-0.00025345480227853545;4.827315471250815e-05
RaceEnd;-9.36836626097115e-05;0.001441899031538982;0.001960883139909997;-0.0006292956959392249;0.0004500839085415931;0.0001910372678869121;-0.0024411269334478347
NoMovesDrawFrequency;-9.4109477464982e-05;0.00032608680088330977;-0.0002553942497078021;0.0;-0.0005218511599292264;0.00046267027048593756;-0.00015597224817381905
VisitedSites;-0.00010242875788752382;0.00020485751577504764;-0.0005121437894376191;0.0;0.0;0.0;0.0
ScoreDifferenceAverage & ScoreDifferenceChangeAverage & ScoreDifferenceMaxIncrease & ScoreDifferenceMaximum & ScoreDifferenceVariance & Scoring & ScoringEnd & ScoringWin;-0.00010394944941635175;0.0018697156334456925;-0.0008872483404973319;0.0003835404272481968;0.0007067319745842071;0.002452706388248793;-0.003175477696665624
NumStartComponents & NumStartComponentsPerPlayer;-0.00010415341904099207;0.0022878651909948888;0.0019764273392429976;-0.00021772556765189965;0.0026774976995096456;-0.00129158539715174;-0.003665381169153964
PenAndPaperStyle;-0.00010604986671384764;0.0009244675297060128;0.0006622222705935099;-0.0013621305920349935;0.0010586473343951186;6.521728157235507e-05;-0.0009542056280952282
TaflStyle;-0.00010678770992275099;0.001217230187064024;0.0008778499456605082;-0.0025010459936091467;0.00034908909071434957;0.0005177752633437893;0.00022239314427674461
SlideDecisionToEmpty;-0.00010717964552554582;0.0011500753954010563;0.0011985878108905501;-0.0011612242956627605;0.0011649220831962126;-0.00015562681722075533;-0.001582557008830976
FillWin;-0.00011098127405270719;0.0001992095462499996;-4.718606561843197e-05;0.0;0.0;0.0;-0.000507720304645104
VoteDecision;-0.00011933948972326913;0.0004991464115724699;0.0004399267870053847;0.0;-0.00019104320678645093;0.0001811169896830389;-0.0010266980185183183
NumRows;-0.0001194578868859375;0.0027218439610436356;-0.00018684781825967223;-0.0024623406564005246;0.0038364147033961293;0.001819306680577809;-0.003603822343743429
Loop & LoopEnd;-0.00012114403819219466;0.0002680754061079286;0.0;0.0;-0.000107813322116318;0.00013648279201475266;-0.000634389660859408
PromotionDecision;-0.0001250261753501125;0.00017097792548984435;0.0;3.740717283784445e-05;0.0;-0.0002897518748347372;-0.0003727861747536698
FlipFrequency;-0.00012791619705331269;0.00037195006632641253;-0.0003158574529766034;-0.0003295772328272273;-0.0003592604534930488;0.0006123463843300536;-0.0002472322302997376
SetSiteState;-0.00013546829991501475;0.0015868788668623815;0.0011370801635887384;0.002292734794654;-0.0018755788133419105;-0.0008654574637168566;-0.001366120180759045
PieceNumberMaximum;-0.00014063774956631913;0.002101830519246227;-0.0002095442021945726;-0.001029014734575312;0.002903114502341958;0.0010357440335445056;-0.0034034883469481747
NumDirections;-0.00014168097376366374;0.0020151064030291205;0.0014425676534291776;-0.001874671238729031;0.002142227395992624;0.0007005084449350496;-0.003119037124446139
NumLayers;-0.0001474224859539741;0.0017976698561252488;-0.0009612362408450703;-0.0031200351080873934;0.0017627929652237195;0.0015813659539388736;0.0
PiecesPlacedOnBoard;-0.00015041370625042404;0.0007873282538211734;0.0010732444964308696;-0.0001617655402635365;3.917305447043162e-05;-0.00031128373829142353;-0.0013914368035984614
FromToDecisionFriend;-0.00015466926823884953;0.00023790959406186726;4.3361160597166215e-05;6.682068251237516e-05;-0.0003871675385436757;-0.0004963606457601133;0.0
PromotionEffectFrequency;-0.00015753330947642085;0.0009784448607657668;-0.0002455064366536919;0.0007438338448747528;-0.00018060792742832787;0.0007989235897348512;-0.0019043096179096886
MorrisTiling;-0.00015859388685998677;0.00116510469336437;0.00033473936350644773;-0.0017124432934219058;0.0003665524934741704;0.001471153763772437;-0.0012529717616310831
SetCountFrequency;-0.00016054297542529296;0.00022050242668938922;0.0;-0.00042824363032348267;-0.00043061790646442555;5.61466596614435e-05;0.0
PieceRotation & SetRotation;-0.00016321052705539074;0.0017813365783165562;0.0;-0.0034777343958932727;0.0018794299230492917;0.0005729721096021101;0.00020927972796491723
StepDecisionToFriendFrequency;-0.00016846758986536204;0.0017432747749489238;0.000616233331571292;0.001200085979921689;-0.0003630641700528292;0.0011706406502434152;-0.003466233741010377
BranchingFactorChangeMaxDecrease & DecisionFactorMaxDecrease;-0.0001714530556730931;0.003631413824361069;0.0032816671008001064;-0.0022125761314140124;0.0025579961297025056;0.0018699964821589365;-0.0063543488596130016
HopDecisionEnemyToEmpty;-0.00017313142381436553;0.0027679927274492765;0.00014068392120267226;-0.0007251928125186491;0.0029650421596588983;0.0018303627501787267;-0.005076553137593476
BoardSitesOccupiedChangeLineBestFit;-0.00018730187451656554;0.0007480908803754043;0.000653056402116714;-0.0013286493448558534;0.0005704551373484912;-0.0006510680646462375;-0.00018030350254594207
NineMensMorrisBoard;-0.0001881501748958292;0.0012296165626366853;0.0008179505372341023;0.00018182751985157397;0.0005003204014186746;0.00015897544434326227;-0.002599824777326759
Completion & Drawishness;-0.00018879997839885143;0.002858514155215097;0.00311533584910742;-0.005128728527273835;0.000370226150756936;0.0018732441859937443;-0.0011740775505785228
InterveneCapture;-0.00020035285057186104;0.00019229288059408663;-0.0005235465037112808;-2.11037114763446e-05;-0.0002858551575166679;-0.0001712588801550119;0.0
FromToDecisionWithinBoardFrequency;-0.00020429815760434345;0.0017437023470784708;-0.0013618318798798157;0.00042295565180308636;0.0006557383080294799;0.002148275184430476;-0.0028866280524049437
PieceState & SiteState;-0.00020546885351592769;0.0012666980554375987;1.777131276328725e-05;0.0002461318054267081;0.0017984585891990257;-0.0012574372790318256;-0.001832268695936834
Line;-0.00020775698056146874;0.0008069572643061517;-0.0001254818775478228;-0.0007334241768555128;0.0011396039477887254;-4.784122665768553e-05;-0.001271641569535048
LineEnd & LineEndFrequency & LineWin & LineWinFrequency;-0.0002179781054777452;0.0011829841571675368;1.8053626168912373e-05;-0.0018105127883490668;-0.00022062103918238374;0.0017810140525313933;-0.0008578243785575812
Contains;-0.00022279916598792472;0.0011870523845507743;0.0013238604540144194;-0.0018617544748735226;0.0009521605144441891;-0.0007803395504689115;-0.000747922773055798
Start;-0.00022413385323020175;0.0017116356887597352;0.0013365176067229034;2.7933690639914133e-05;0.001221181464546306;-0.00031156377340868513;-0.003394738254651447
BoardSitesOccupiedChangeSign;-0.0002341340635366118;0.0024444928038476485;0.001406082525826191;-0.0025337802970414602;0.001953551055495689;0.0018253257665216405;-0.0038218493684851196
NumConcaveCorners;-0.00023565863931028773;0.0026605649920914036;-0.00023252709693513673;-0.001947013978013612;0.003871560419781317;0.0010864945724164965;-0.003956807113800503
ShowPieceState;-0.0002383104296240779;0.0009433227431696614;0.0008972684297810785;-0.00024331591601153835;0.0;0.00011792324161563617;-0.0019634279035055657
DiceD2;-0.0002435320030929222;0.0004870640061858444;0.0;-0.0012176600154646111;0.0;0.0;0.0
CircleShape & CircleTiling;-0.0002448727711438836;0.0015244685173730415;0.00176742459451526;0.0007631792966850681;0.0002328623636378424;-0.0016714379548311842;-0.0023163921557264044
GroupWinFrequency;-0.00024515357938271196;0.0004121806996742065;-0.0010226146678863623;0.00010286122094249617;0.0;-0.00030601444996969374;0.0
GroupEndFrequency;-0.00024801561321159405;0.00036629597023426553;-0.00017412656405149662;-0.0008683786599943677;0.00021618861096256436;-3.126172396034077e-05;-0.0003824997290143295
HopCaptureMoreThanOneFrequency & HopDecision & HopDecisionEnemyToEmptyFrequency & HopDecisionFrequency & HopDecisionMoreThanOneFrequency;-0.00026458889106124596;0.0017602206863302785;0.00115072150222989;0.0010789333165273363;0.0009153291605379088;-0.0011082102629232926;-0.003359718171678072
Even;-0.00027776265412989275;0.0006285522080221359;-0.00019520740360826072;0.0003269512209993497;0.00029260693240373836;-0.0004132534582155234;-0.0013999105622287678
SurakartaStyle;-0.0003073233506688977;0.0015578565256400424;0.0009167297604059932;7.916650838812878e-05;-0.000701290937893867;0.0012743280040132532;-0.0031055500882579967
BackwardDirection;-0.00031945114064824143;0.0011795349648339015;0.00024274167301080452;0.0011394439183542437;0.0;-0.0005756726054194361;-0.0024037686891868193
ChessComponent;-0.00032005007553754237;0.0005702720503108282;8.541325225780438e-05;-0.001413528219628618;-0.0002936240130263501;0.00016307276010407712;-0.00014158415739462527
ConnectionWin & ConnectionWinFrequency;-0.0003240842581182013;0.0016199817737175954;0.0012323160822822476;-0.0021233671724613934;-5.634184212074955e-05;0.0015857122257353085;-0.0022587405840264196
NumStartComponentsHand & NumStartComponentsHandPerPlayer;-0.0003243899376431214;0.002113509465860803;-0.0004565232538916719;-0.0016308505558875475;0.0033099741378375958;0.00015744130531269995;-0.0030019913215866834
BallComponent;-0.00033602693690176213;0.0022864601242213903;0.0012217856736460864;-0.0017566272940249539;0.0028080572277320304;-0.00018420538772731532;-0.003769144904134658
Then;-0.00038478755069698003;0.001479619023712951;0.000236813632406907;0.0006955016958772042;0.000921552659812308;-0.0006315845237337414;-0.003146221217847578
Arithmetic;-0.00041844042868960374;0.001079039181198745;0.0003224517020015416;-0.002393107871133532;0.00019409349415216992;0.00052669853853754;-0.0007423380070057384
MoveDistanceAverage & MoveDistanceMaximum & MoveDistanceMedian;-0.00042044057013605475;0.0030518049393444646;0.0033266340553379237;-0.0018721050170449338;-0.0005715301103326187;0.0022555843698766342;-0.005240786148517279
SwapPlayersDecisionFrequency;-0.00043340824147133363;0.0011480363785556533;-0.0005737999678518402;0.00117486320947216;-0.00036323263512019754;-2.007407155893426e-05;-0.002384797742297856
ReachWinFrequency;-0.00045255434152349783;0.0016757337058813672;-0.0009162923570658899;-0.0034135056462372415;0.0012368437606572746;0.0010060430150251598;-0.00017586047999679222
PatternEnd & PatternEndFrequency & PatternWin & PatternWinFrequency;-0.0004702811112986871;0.0011572018275938204;0.0;-0.0010830170024501429;-0.0004334583972461781;0.0013278193932635962;-0.002162749550060711
Draw;-0.00048184496235579856;0.0010344674698079678;-0.0002043334191677293;-0.0021661556133710236;0.0005547627650760167;0.0005074967396745955;-0.0011009952839908521
BoardCoverageFull;-0.0005338509796152857;0.002387260766637152;0.001966971498576081;-0.0024394732584961387;0.0021109174691000265;-0.0003697302149330839;-0.003937940392323314
KintsBoard;-0.0005469040261980085;0.0010938080523960171;0.0;-0.0027345201309900424;0.0;0.0;0.0
GroupDraw;-0.0005614278728984067;0.0011228557457968135;0.0;-0.002807139364492034;0.0;0.0;0.0
FortyStonesWithFourGapsBoard;-0.0005614278728984067;0.0011228557457968135;0.0;-0.002807139364492034;0.0;0.0;0.0
AbsoluteDirections & Directions;-0.0005795307725934174;0.0005056338965899577;-0.0009867592081843068;-0.000293644279066696;-0.00026685633418357946;1.076864007909517e-06;-0.001351470905540414
InternalCounter;-0.000583408091819132;0.0014428204623554942;0.0006177589629628166;-0.0034213444877332633;0.0;-0.00014843131068556503;3.497637636035167e-05
StepDecisionToFriend;-0.0005872513971636684;0.0011952319822273463;0.0;0.0009925073605812351;-0.00018235561433410652;-0.0012285708076006374;-0.002517837924464833
RookComponent;-0.0005974165695090295;0.001458181005216502;0.0003666399102866813;-0.0035013858641183837;-2.0228286620738167e-07;0.0001478653891527626;0.0
agent2_exploration_const;-0.0006207744766734801;0.0019486172708273973;-0.00011985132058131565;0.0013635064367732153;-0.00030932338010594695;0.00030356986549737175;-0.004341773984950725
FromToDecisionEmptyFrequency;-0.0006637563434235217;0.001181482348577171;-0.0008097113526171484;0.00011131020542351489;0.0010388868880434055;-0.0012213831432193178;-0.0024378843147480622
Union;-0.0006952528712457995;0.0021520239877224853;0.0018580062592745972;-0.004592605477472339;0.00020392639018801395;4.684306267052629e-05;-0.0009924345908897958
RemoveDecision & RemoveDecisionFrequency;-0.000699980001502415;0.001766503854227309;0.0016405175845429776;-0.002766080916859398;0.001128550448151605;-0.0013633053451652388;-0.0021395817781820203
BoardCoverageUsed;-0.0007042094265014232;0.0030958448512234;0.0016111825533668134;-0.004066386152950574;0.0022521080872390242;0.001557624368480115;-0.004875575988642494
IsEnemy;-0.0007051108891759916;0.0015580788384910648;0.00100343345007059;-0.001089945633026973;-0.0035248656628933672;2.375153518791029e-05;6.207186478188187e-05
SowCW;-0.0007072120073890354;0.0016770523701128586;-0.0011906674885003299;-0.0023510699599594287;0.002032178936130724;0.0002972725891812189;-0.002323774113797361
LineDraw;-0.0007148772327451591;0.0012864637551552934;-0.00045259417413703873;-0.003256855628237215;0.0;0.0;0.00013506363864845827
RemoveEffectFrequency;-0.0007237493115655136;0.0021098860742420223;0.002027513037653056;-0.0019029891266390542;-0.0006355023538498761;0.0008866087469774631;-0.003994376861969157
Region;-0.0007614222832437123;0.0022163248319419992;0.0019827597208006142;-0.004118640782513172;0.001269403487595272;-0.0009091969010329715;-0.002031436941068304
EliminatePiecesWinFrequency;-0.0007778095674433993;0.0009257771763382426;-0.0010649827400686651;-0.0013376345837506076;-0.00028853204198101;0.0007400933117347186;-0.0019379917831514326
StateTreeComplexity;-0.0007802777147486118;0.0028457478347110794;0.0012121404937777414;-0.003339850656106258;0.002212869468387585;-0.00499898600109655;0.0010124381212944233
EliminatePiecesEnd;-0.0008259093884977365;0.0010667290626099643;-0.0001311265206115908;-0.0026243151120697583;0.00041366228676228967;-0.00043193731538868074;-0.001355830281180942
AddDecision & AddDecisionFrequency;-0.0008529233701745576;0.0023619827749498746;-0.00033764189233739805;-0.0017026330758173613;0.00230615007014745;0.0002782001376898102;-0.004808692090555289
CaptureEnd;-0.000857103996588332;0.0017299898080571678;-0.0012534539389550958;-0.003963315791974398;0.000907302065548371;-0.000505209567667142;0.0005291572501066044
SurroundCaptureFrequency;-0.0008762543626451291;0.003359940426153115;-0.0008620679165139422;-0.007109847888043447;0.002855908178136135;0.0008992884426854142;-0.00016455262948980587
ShootDecision & ShootDecisionFrequency;-0.0008794690093556102;0.0014731054007564152;0.0009169362141948634;-0.0034614628078211973;0.0;-0.000627610465055578;-0.0012252079880961386
KingComponent;-0.0008815970756337;0.0009140681462688982;-0.00030489880142922643;-0.0021942083393098333;3.475697265251099e-05;-0.00017617653601115224;-0.0017674586740707987
Track;-0.0008884738171465678;0.0010022361215303876;-0.0002456955665335603;-0.0023251783458309305;0.0;0.0;-0.0018714951733683483
GameTreeComplexity;-0.0009665748586786371;0.003394813292554039;0.0038437439997711376;-0.0049292169994074875;0.0012831250522815085;-0.0004029107495648887;-0.0046276155964734556
NumStartComponentsBoard & NumStartComponentsBoardPerPlayer;-0.0009992742460388725;0.0018676029663865906;-0.0019934264180374583;-0.003948274842364985;0.0016216613388469192;-0.00026290390491273685;-0.0004134274037261021
AnimalComponent;-0.0010110616307489884;0.002889374470760279;0.0015024555534616235;-0.006417376061270602;0.001386442880523947;-0.00035984713010178693;-0.0011669833963581233
DecisionFactorChangeNumTimes;-0.001030647131722673;0.002206345245838332;-0.001001457912152115;-0.0032158558735499165;0.0021474446987822804;0.0005726988790542564;-0.0036560654507478696
NumCells;-0.0010676895477499504;0.0014010603258326638;-0.0014599413924087923;-0.0020452582795170704;-0.0012038265653402935;0.0016285932171307693;-0.002258014718614365
NumLeftSites & NumRightSites;-0.0010916042833433836;0.0028221143322267176;0.0004909883222120603;-0.0029059398092390887;0.002191787579364779;0.00043120134826354906;-0.005666058857318218
TrackLoop;-0.0010957394296356004;0.0022237184925911714;-0.0005121437894376191;-0.0030216859998560552;0.0021434692468099426;3.1785295453445883e-06;-0.004091515135239615
ThreeMensMorrisBoard;-0.0011159202879932994;0.0024296106918809545;-0.0032426507800754345;-1.7069688765247726e-07;0.002177220180131778;1.2169440251647012e-05;-0.004526169583386835
MoveDistanceChangeLineBestFit;-0.0012268792421321617;0.0018142656689574186;-0.00046377922527546245;-0.004014032145482377;-0.0003609104417608422;0.0011806560750382555;-0.0024763304731803826
SlideDecisionToEnemyFrequency;-0.0013411683889607395;0.001986092919673137;0.001330121849602045;-0.0020900059031748464;-0.0009712984416835047;-0.0003353421698352732;-0.0046393172797121185
BoardSitesOccupiedChangeNumTimes & PieceNumberChangeNumTimes;-0.0013708714789985367;0.0018011670286545445;-0.0012778292211485798;-0.003009434232786934;0.0011275527963860998;8.286676974611495e-07;-0.00369547540514073
Subtraction;-0.0014448856522849718;0.00316946038925069;-0.0002421830348969256;-0.002067186668784471;0.000438236117637103;0.0018957165123613395;-0.007249011187741905
NumPlayPhase & Phase;-0.0014470393016811356;0.0027334163955493786;-0.0002994024095717973;-0.004682602584244772;0.0016592620138963232;0.0008190420658409914;-0.004731495594326424
FromToDecisionBetweenContainersFrequency;-0.0016770767221309102;0.001609692526187832;-0.00027611139623420766;-0.004313975509557061;3.4980731964062706e-05;-0.0012097582074268587;-0.0026205192294004864
DurationActions;-0.0018410580406417244;0.004120021022730944;-0.00027177190703706056;-0.002544632829694443;0.0042511110152720355;-0.0021110563555808703;-0.008528940126168283
NumEdges & NumVertices;-0.0018423886348319374;0.0021172938397717024;-0.0010026467259113547;-0.002569261056550254;8.552636487385579e-06;-1.1208866864870215e-05;-0.005637379161320594
DrawFrequency;-0.002207991091914885;0.0036547571226095334;-0.00013852506398659425;-0.004815847786478922;-0.0014518725085516104;0.002932298401051636;-0.007566008501608934
